timestamp,bicep_raw,tricep_raw,bicep_envelope,tricep_envelope,ratio_b_to_t,co_activation,label
17:58:46.822800,19.84,750.62,3.4199999999999995,17.239499999999975,0.1983816235969723,3.4199999999999995,down
17:58:46.834629,17.12,747.13,3.712,17.149499999999968,0.2164494591679061,3.712,down
17:58:46.843178,20.12,743.18,3.69,17.104499999999984,0.2157327019205474,3.69,down
17:58:46.860050,24.5,739.72,3.5934999999999997,16.98649999999999,0.2115503488064052,3.5934999999999997,down
17:58:46.862060,20.77,735.79,3.149,16.918999999999983,0.1861221112358888,3.149,down
17:58:46.880280,17.17,732.37,3.0439999999999996,16.804499999999997,0.1811419560236841,3.0439999999999996,down
17:58:46.892537,16.05,728.92,3.0059999999999993,16.695499999999992,0.1800485160672038,3.0059999999999993,down
17:58:46.904763,14.51,725.01,3.0705,16.658499999999993,0.1843203169553081,3.0705,down
17:58:46.913469,18.2,721.61,2.588,16.591499999999996,0.1559834855196938,2.588,down
17:58:46.925753,19.27,717.75,2.378000000000001,16.566999999999997,0.1435383593891471,2.378000000000001,down
17:58:46.938078,17.86,714.39,2.3035000000000005,16.511000000000003,0.1395130519047907,2.3035000000000005,down
17:58:46.949926,17.78,710.56,1.965,16.4735,0.1192824839894375,1.965,down
17:58:46.959421,16.68,707.24,2.0155000000000003,16.38549999999999,0.123005095968997,2.0155000000000003,down
17:58:46.971591,13.99,703.9,1.996,16.299,0.1224615007055647,1.996,down
17:58:46.979870,13.59,700.1,2.3244999999999996,16.21349999999999,0.1433681808369569,2.3244999999999996,down
17:58:46.994400,13.8,696.81,2.216500000000001,16.129499999999986,0.1374190148485695,2.216500000000001,down
17:58:47.007913,16.86,693.06,1.7860000000000007,16.089999999999986,0.1110006215040399,1.7860000000000007,down
17:58:47.014405,14.84,689.81,1.4320000000000006,16.02199999999998,0.089377106478592,1.4320000000000006,down
17:58:47.026911,14.38,686.1,1.4880000000000004,15.99749999999998,0.0930145335208627,1.4880000000000004,down
17:58:47.040665,21.01,682.89,1.959500000000001,15.920999999999982,0.1230764399221156,1.959500000000001,down
17:58:47.047974,23.95,679.22,2.7615000000000003,15.866999999999972,0.1740404613348462,2.7615000000000003,down
17:58:47.060882,24.4,675.61,3.6005000000000003,15.808999999999967,0.2277500158137774,3.6005000000000003,down
17:58:47.071707,22.62,672.49,4.163500000000001,15.748499999999968,0.2643743848620509,4.163500000000001,down
17:58:47.085041,25.64,668.91,4.4855,15.728999999999962,0.2851738826371677,4.4855,down
17:58:47.096677,21.35,665.82,4.1690000000000005,15.655499999999972,0.2662961898374378,4.1690000000000005,down
17:58:47.105113,18.49,662.26,4.1815,15.604499999999971,0.2679675734563752,4.1815,down
17:58:47.116342,15.58,659.2,4.7325,15.50549999999996,0.305214278804296,4.7325,down
17:58:47.130398,19.71,655.67,4.6865000000000006,15.43249999999997,0.3036773043900864,4.6865000000000006,down
17:58:47.142593,32.78,652.2,5.628,15.35899999999997,0.3664301061267017,5.628,down
17:58:47.148619,29.54,649.21,5.7284999999999995,15.285499999999969,0.3747669359850847,5.7284999999999995,down
17:58:47.160595,25.67,645.76,5.125500000000001,15.21099999999998,0.3369600946683326,5.125500000000001,down
17:58:47.177185,20.89,642.8,4.371,15.091999999999985,0.2896236416644583,4.371,down
17:58:47.188312,25.89,639.36,3.9335,15.002999999999986,0.2621808971539028,3.9335,down
17:58:47.196405,27.01,636.43,3.613,14.871999999999993,0.2429397525551373,3.613,down
17:58:47.208424,22.49,633.47,3.755,14.74999999999999,0.2545762711864408,3.755,down
17:58:47.217808,23.6,630.49,3.5895,14.613499999999988,0.24562904163958,3.5895,down
17:58:47.231470,20.25,627.5,3.468000000000001,14.486499999999989,0.2393952990715496,3.468000000000001,down
17:58:47.241676,18.14,624.05,3.9705,14.367999999999984,0.2763432628062364,3.9705,down
17:58:47.250399,24.96,621.56,2.9590000000000005,14.190499999999997,0.208519784362778,2.9590000000000005,down
17:58:47.264554,32.07,618.09,3.1125000000000003,14.096500000000002,0.2207994892349164,3.1125000000000003,down
17:58:47.277802,26.14,615.15,3.0825,13.984000000000004,0.2204304919908466,3.0825,down
17:58:47.285043,24.92,611.74,2.975,13.924,0.2136598678540649,2.975,down
17:58:47.297371,25.42,608.85,2.7835,13.862,0.2008007502524888,2.7835,down
17:58:47.309934,20.42,605.95,2.8175,13.821999999999992,0.2038417016350746,2.8175,down
17:58:47.322742,18.77,603.05,3.2075000000000005,13.777499999999998,0.232807113046634,3.2075000000000005,down
17:58:47.332177,26.15,600.14,3.225,13.728999999999996,0.2349042173501348,3.225,down
17:58:47.342172,31.17,596.78,3.3845,13.722500000000014,0.2466387320094732,3.3845,down
17:58:47.356829,25.48,593.94,2.7379999999999995,13.684000000000015,0.2000876936568252,2.7379999999999995,down
17:58:47.390775,20.44,590.64,3.171,13.731000000000003,0.2309372951715096,3.171,down
17:58:47.427173,20.41,587.86,2.868,13.71550000000001,0.2091064853632749,2.868,down
17:58:47.431192,25.01,585.06,2.6864999999999997,13.671000000000015,0.1965108624094796,2.6864999999999997,down
17:58:47.431192,35.02,582.26,3.665,13.57750000000002,0.2699318725833176,3.665,down
17:58:47.431192,31.53,579.45,4.2455,13.46600000000002,0.3152755086885485,4.2455,down
17:58:47.431192,27.07,576.64,3.987000000000001,13.33950000000002,0.2988867648712466,3.987000000000001,down
17:58:47.433374,23.96,574.28,3.6235,13.200500000000025,0.2744971781371912,3.6235,down
17:58:47.445021,19.26,570.96,4.101000000000001,13.14000000000002,0.3121004566210041,4.101000000000001,down
17:58:47.456274,15.5,568.17,4.4015,13.057000000000016,0.337098874167113,4.4015,down
17:58:47.465030,17.02,564.94,4.9165,13.021500000000014,0.3775678685251311,4.9165,down
17:58:47.479396,17.91,562.23,4.843000000000001,12.958500000000017,0.3737315275687768,4.843000000000001,down
17:58:47.489447,18.54,559.51,4.6739999999999995,12.896000000000017,0.3624379652605454,4.6739999999999995,down
17:58:47.504236,16.61,556.8,4.8985,12.832500000000016,0.3817260861094872,4.8985,down
17:58:47.508453,19.78,554.08,4.006,12.770000000000016,0.3137039937353167,4.006,down
17:58:47.523203,19.83,551.37,3.4705000000000013,12.707500000000028,0.2731064332087345,3.4705000000000013,down
17:58:47.535204,24.87,549.11,3.942,12.622500000000024,0.3122994652406411,3.942,down
17:58:47.546195,24.61,546.34,4.3275000000000015,12.586000000000013,0.3438344191959318,4.3275000000000015,down
17:58:47.556622,21.54,543.59,3.967,12.501000000000024,0.317334613230941,3.967,down
17:58:47.569018,18.36,540.86,3.148500000000001,12.419000000000016,0.2535228279249534,3.148500000000001,down
17:58:47.581961,15.79,538.14,2.9675000000000007,12.318500000000018,0.2408978365872465,2.9675000000000007,down
17:58:47.592120,17.43,535.43,2.7130000000000005,12.225000000000025,0.2219222903885477,2.7130000000000005,down
17:58:47.598676,14.53,532.3,2.8600000000000008,12.180500000000029,0.2348015270309095,2.8600000000000008,down
17:58:47.613359,12.79,529.69,3.2590000000000012,12.157500000000017,0.2680649804647334,3.2590000000000012,down
17:58:47.623872,20.85,526.65,3.346500000000001,12.195000000000016,0.2744157441574413,3.346500000000001,down
17:58:47.639019,18.62,524.57,3.2665000000000006,12.195000000000004,0.2678556785567855,3.2665000000000006,down
17:58:47.641846,15.04,521.97,2.9550000000000005,12.208500000000004,0.2420444772085022,2.9550000000000005,down
17:58:47.658437,12.48,519.38,2.7970000000000006,12.18850000000001,0.2294786068835376,2.7970000000000006,down
17:58:47.670413,10.13,516.81,3.0875000000000004,12.13950000000002,0.2543350220355035,3.0875000000000004,down
17:58:47.684912,8.25,514.24,3.661,12.09000000000002,0.3028122415219184,3.661,down
17:58:47.691381,9.09,511.68,3.781,12.039000000000016,0.3140626297865267,3.781,down
17:58:47.704908,15.41,509.13,3.783,11.964000000000004,0.316198595787362,3.783,down
17:58:47.716517,12.58,506.6,3.3395,11.846999999999998,0.2818857094623112,3.3395,down
17:58:47.728718,12.08,504.07,2.7565,11.739,0.2348155720248743,2.7565,down
17:58:47.738100,13.57,501.56,2.6849999999999996,11.594,0.2315853027427979,2.6849999999999996,down
17:58:47.746445,11.73,499.06,2.727,11.507000000000003,0.2369861823238027,2.727,down
17:58:47.761229,11.42,496.57,2.49,11.447000000000008,0.2175242421595176,2.49,down
17:58:47.774691,13.02,494.53,2.1885,11.366000000000014,0.1925479500263942,2.1885,down
17:58:47.781634,15.99,492.0,2.026,11.3115,0.1791097555585024,2.026,down
17:58:47.794880,18.5,489.48,1.9424999999999997,11.2575,0.1725516322451698,1.9424999999999997,down
17:58:47.807367,16.85,486.99,1.841,11.181,0.164654324300152,1.841,down
17:58:47.818961,13.82,484.96,1.7185,11.0855,0.155022326462496,1.7185,down
17:58:47.831546,19.63,482.44,2.3015,11.0185,0.2088759813041702,2.3015,down
17:58:47.839435,17.3,479.94,2.496,10.953000000000005,0.2278827718433305,2.496,down
17:58:47.852810,16.58,477.47,2.4214999999999995,10.889499999999998,0.2223701731025299,2.4214999999999995,down
17:58:47.864039,13.6,475.02,2.635,10.850500000000006,0.2428459517994561,2.635,down
17:58:47.876770,11.73,473.04,3.0419999999999994,10.787,0.2820061184759432,3.0419999999999994,down
17:58:47.885033,11.49,470.56,3.41,10.769499999999994,0.3166349412693256,3.41,down
17:58:47.896504,15.36,468.12,3.1049999999999995,10.746499999999996,0.2889312799516121,3.1049999999999995,down
17:58:47.909375,18.59,465.69,2.7969999999999997,10.719,0.2609385203843642,2.7969999999999997,down
17:58:47.921665,18.1,463.3,2.6545,10.709499999999997,0.2478640459405202,2.6545,down
17:58:47.930311,17.2,460.92,2.633,10.738499999999998,0.2451925315453741,2.633,down
17:58:47.942509,15.25,458.57,2.1114999999999995,10.733000000000004,0.1967297121028602,2.1114999999999995,down
17:58:47.955804,13.68,456.68,2.0345,10.6755,0.1905765537913915,2.0345,down
17:58:47.965971,14.16,453.85,2.0595,10.6635,0.193135462090308,2.0595,down
17:58:47.974319,12.88,451.56,1.9735,10.622999999999996,0.1857761460980891,1.9735,down
17:58:47.988147,14.18,449.28,1.5715,10.603500000000002,0.1482057811100108,1.5715,up
